trial,elapsed_s,imgsz,track_high_thresh,track_low_thresh,new_track_thresh,conf_threshold,conf_threshold,relink_iou_thresh,relink_dist_thresh,gmm_max_lost,gmm_search_pad,gmm_min_blob_area,iou_match_threshold,fps_multiply,lost_frames_before_gmm,gmm_history,gmm_var_threshold,bg_subtractor,edge_margin,edge_search_pad,edge_kill_margin,match_thresh,fuse_score,gt1_HOTA,gt1_MOTA,gt1_MOTP,gt1_IDF1,gt1_MT,gt1_ML,gt1_GT_tracks,gt1_TP,gt1_FP,gt1_FN,gt1_IDS,gt1_Frag,gt1_GT_dets,gt2_HOTA,gt2_MOTA,gt2_MOTP,gt2_IDF1,gt2_MT,gt2_ML,gt2_GT_tracks,gt2_TP,gt2_FP,gt2_FN,gt2_IDS,gt2_Frag,gt2_GT_dets,gt3_HOTA,gt3_MOTA,gt3_MOTP,gt3_IDF1,gt3_MT,gt3_ML,gt3_GT_tracks,gt3_TP,gt3_FP,gt3_FN,gt3_IDS,gt3_Frag,gt3_GT_dets,gt1_vec_angle_diff,gt1_vec_conf_gt,gt1_vec_conf_pred,gt1_vec_n_gt,gt1_vec_n_pred,gt2_vec_angle_diff,gt2_vec_conf_gt,gt2_vec_conf_pred,gt2_vec_n_gt,gt2_vec_n_pred,gt3_vec_angle_diff,gt3_vec_conf_gt,gt3_vec_conf_pred,gt3_vec_n_gt,gt3_vec_n_pred,avg_HOTA,avg_MOTA,avg_IDF1,avg_vec_angle_diff
91,131.1,960,0.3,0.1,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,54.6,11.06,66.46,49.03,0,9,13,943,698,1263,1,83,2206,49.19,14.79,67.13,41.37,1,5,9,502,255,1168,0,39,1670,73.88,33.8,71.61,71.21,1,2,6,1759,1033,389,0,23,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,59.22,19.88,53.87,
92,131.5,960,0.3,0.1,0.2,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,54.6,11.06,66.46,49.03,0,9,13,943,698,1263,1,83,2206,49.19,14.79,67.13,41.37,1,5,9,502,255,1168,0,39,1670,73.88,33.8,71.61,71.21,1,2,6,1759,1033,389,0,23,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,59.22,19.88,53.87,
93,131.2,960,0.3,0.1,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,54.6,11.06,66.46,49.03,0,9,13,943,698,1263,1,83,2206,49.19,14.79,67.13,41.37,1,5,9,502,255,1168,0,39,1670,73.88,33.8,71.61,71.21,1,2,6,1759,1033,389,0,23,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,59.22,19.88,53.87,
96,131.2,960,0.3,0.2,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,54.6,11.06,66.46,49.03,0,9,13,943,698,1263,1,83,2206,49.19,14.79,67.13,41.37,1,5,9,502,255,1168,0,39,1670,73.88,33.8,71.61,71.21,1,2,6,1759,1033,389,0,23,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,59.22,19.88,53.87,
97,131.3,960,0.3,0.2,0.2,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,54.6,11.06,66.46,49.03,0,9,13,943,698,1263,1,83,2206,49.19,14.79,67.13,41.37,1,5,9,502,255,1168,0,39,1670,73.88,33.8,71.61,71.21,1,2,6,1759,1033,389,0,23,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,59.22,19.88,53.87,
98,131.1,960,0.3,0.2,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,54.6,11.06,66.46,49.03,0,9,13,943,698,1263,1,83,2206,49.19,14.79,67.13,41.37,1,5,9,502,255,1168,0,39,1670,73.88,33.8,71.61,71.21,1,2,6,1759,1033,389,0,23,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,59.22,19.88,53.87,
74,128.1,960,0.1,0.01,0.4,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,54.3,14.55,67.27,48.23,0,9,13,877,554,1329,2,66,2206,48.41,17.37,67.49,39.9,1,5,9,458,168,1212,0,29,1670,74.59,36.78,71.63,72.07,1,2,6,1752,962,396,0,22,2148,4.55,1.0,1.0,1,1,,1.0,0.0,1,0,,0.503,0.0,2,0,59.1,22.9,53.4,4.55
79,128.0,960,0.1,0.05,0.4,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,54.3,14.55,67.27,48.23,0,9,13,877,554,1329,2,66,2206,48.41,17.37,67.49,39.9,1,5,9,458,168,1212,0,29,1670,74.59,36.78,71.63,72.07,1,2,6,1752,962,396,0,22,2148,4.55,1.0,1.0,1,1,,1.0,0.0,1,0,,0.503,0.0,2,0,59.1,22.9,53.4,4.55
71,135.8,960,0.1,0.01,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,60.79,16.82,66.47,57.29,0,8,13,1230,858,976,1,105,2206,52.11,17.31,66.49,45.0,1,5,9,565,276,1105,0,39,1670,63.77,-17.09,71.42,58.4,1,2,6,1765,2132,383,0,25,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,58.89,5.68,53.56,
76,135.7,960,0.1,0.05,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,60.79,16.82,66.47,57.29,0,8,13,1230,858,976,1,105,2206,52.11,17.31,66.49,45.0,1,5,9,565,276,1105,0,39,1670,63.77,-17.09,71.42,58.4,1,2,6,1765,2132,383,0,25,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,58.89,5.68,53.56,
175,156.1,1280,0.5,0.01,0.6,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,51.16,5.98,64.48,43.82,0,11,13,808,674,1398,2,56,2206,47.79,18.26,69.1,38.45,1,5,9,426,120,1244,1,17,1670,76.57,44.32,73.63,74.51,1,2,6,1748,796,400,0,22,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,58.46,0.503,1.0,2,1,58.51,22.85,52.26,58.46
180,156.9,1280,0.5,0.05,0.6,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,51.16,5.98,64.48,43.82,0,11,13,808,674,1398,2,56,2206,47.79,18.26,69.1,38.45,1,5,9,426,120,1244,1,17,1670,76.57,44.32,73.63,74.51,1,2,6,1748,796,400,0,22,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,58.46,0.503,1.0,2,1,58.51,22.85,52.26,58.46
185,156.2,1280,0.5,0.1,0.6,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,51.16,5.98,64.48,43.82,0,11,13,808,674,1398,2,56,2206,47.79,18.26,69.1,38.45,1,5,9,426,120,1244,1,17,1670,76.57,44.32,73.63,74.51,1,2,6,1748,796,400,0,22,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,58.46,0.503,1.0,2,1,58.51,22.85,52.26,58.46
190,156.0,1280,0.5,0.2,0.6,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,51.16,5.98,64.48,43.82,0,11,13,808,674,1398,2,56,2206,47.79,18.26,69.1,38.45,1,5,9,426,120,1244,1,17,1670,76.57,44.32,73.63,74.51,1,2,6,1748,796,400,0,22,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,58.46,0.503,1.0,2,1,58.51,22.85,52.26,58.46
72,134.3,960,0.1,0.01,0.2,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,58.9,17.63,66.88,54.69,0,9,13,1096,706,1110,1,92,2206,52.27,17.66,66.5,45.2,1,5,9,567,272,1103,0,39,1670,63.8,-16.85,71.52,58.42,1,2,6,1763,2125,385,0,24,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,58.32,6.15,52.77,
77,134.4,960,0.1,0.05,0.2,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,58.9,17.63,66.88,54.69,0,9,13,1096,706,1110,1,92,2206,52.27,17.66,66.5,45.2,1,5,9,567,272,1103,0,39,1670,63.8,-16.85,71.52,58.42,1,2,6,1763,2125,385,0,24,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,58.32,6.15,52.77,
73,133.1,960,0.1,0.01,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,55.67,11.74,66.89,50.43,0,9,13,990,730,1216,1,86,2206,51.98,17.84,66.62,44.86,1,5,9,558,260,1112,0,39,1670,63.78,-16.81,71.61,58.37,1,2,6,1759,2120,389,0,23,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,57.14,4.26,51.22,
78,133.1,960,0.1,0.05,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,55.67,11.74,66.89,50.43,0,9,13,990,730,1216,1,86,2206,51.98,17.84,66.62,44.86,1,5,9,558,260,1112,0,39,1670,63.78,-16.81,71.61,58.37,1,2,6,1759,2120,389,0,23,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,57.14,4.26,51.22,
101,119.3,960,0.5,0.01,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,40.86,4.13,66.83,30.73,0,12,13,469,377,1737,1,40,2206,47.23,16.11,66.96,37.67,1,5,9,423,153,1247,1,16,1670,83.31,65.69,71.54,82.47,1,3,6,1734,323,414,0,19,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,57.13,28.64,50.29,
102,119.3,960,0.5,0.01,0.2,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,40.86,4.13,66.83,30.73,0,12,13,469,377,1737,1,40,2206,47.23,16.11,66.96,37.67,1,5,9,423,153,1247,1,16,1670,83.31,65.69,71.54,82.47,1,3,6,1734,323,414,0,19,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,57.13,28.64,50.29,
103,119.2,960,0.5,0.01,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,40.86,4.13,66.83,30.73,0,12,13,469,377,1737,1,40,2206,47.23,16.11,66.96,37.67,1,5,9,423,153,1247,1,16,1670,83.31,65.69,71.54,82.47,1,3,6,1734,323,414,0,19,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,57.13,28.64,50.29,
104,119.1,960,0.5,0.01,0.4,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,40.86,4.13,66.83,30.73,0,12,13,469,377,1737,1,40,2206,47.23,16.11,66.96,37.67,1,5,9,423,153,1247,1,16,1670,83.31,65.69,71.54,82.47,1,3,6,1734,323,414,0,19,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,57.13,28.64,50.29,
106,119.3,960,0.5,0.05,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,40.86,4.13,66.83,30.73,0,12,13,469,377,1737,1,40,2206,47.23,16.11,66.96,37.67,1,5,9,423,153,1247,1,16,1670,83.31,65.69,71.54,82.47,1,3,6,1734,323,414,0,19,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,57.13,28.64,50.29,
107,119.4,960,0.5,0.05,0.2,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,40.86,4.13,66.83,30.73,0,12,13,469,377,1737,1,40,2206,47.23,16.11,66.96,37.67,1,5,9,423,153,1247,1,16,1670,83.31,65.69,71.54,82.47,1,3,6,1734,323,414,0,19,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,57.13,28.64,50.29,
108,119.3,960,0.5,0.05,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,40.86,4.13,66.83,30.73,0,12,13,469,377,1737,1,40,2206,47.23,16.11,66.96,37.67,1,5,9,423,153,1247,1,16,1670,83.31,65.69,71.54,82.47,1,3,6,1734,323,414,0,19,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,57.13,28.64,50.29,
109,119.5,960,0.5,0.05,0.4,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,40.86,4.13,66.83,30.73,0,12,13,469,377,1737,1,40,2206,47.23,16.11,66.96,37.67,1,5,9,423,153,1247,1,16,1670,83.31,65.69,71.54,82.47,1,3,6,1734,323,414,0,19,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,57.13,28.64,50.29,
111,119.2,960,0.5,0.1,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,40.86,4.13,66.83,30.73,0,12,13,469,377,1737,1,40,2206,47.23,16.11,66.96,37.67,1,5,9,423,153,1247,1,16,1670,83.31,65.69,71.54,82.47,1,3,6,1734,323,414,0,19,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,57.13,28.64,50.29,
112,119.4,960,0.5,0.1,0.2,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,40.86,4.13,66.83,30.73,0,12,13,469,377,1737,1,40,2206,47.23,16.11,66.96,37.67,1,5,9,423,153,1247,1,16,1670,83.31,65.69,71.54,82.47,1,3,6,1734,323,414,0,19,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,57.13,28.64,50.29,
113,118.9,960,0.5,0.1,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,40.86,4.13,66.83,30.73,0,12,13,469,377,1737,1,40,2206,47.23,16.11,66.96,37.67,1,5,9,423,153,1247,1,16,1670,83.31,65.69,71.54,82.47,1,3,6,1734,323,414,0,19,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,57.13,28.64,50.29,
114,119.3,960,0.5,0.1,0.4,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,40.86,4.13,66.83,30.73,0,12,13,469,377,1737,1,40,2206,47.23,16.11,66.96,37.67,1,5,9,423,153,1247,1,16,1670,83.31,65.69,71.54,82.47,1,3,6,1734,323,414,0,19,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,57.13,28.64,50.29,
116,119.0,960,0.5,0.2,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,40.86,4.13,66.83,30.73,0,12,13,469,377,1737,1,40,2206,47.23,16.11,66.96,37.67,1,5,9,423,153,1247,1,16,1670,83.31,65.69,71.54,82.47,1,3,6,1734,323,414,0,19,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,57.13,28.64,50.29,
117,119.2,960,0.5,0.2,0.2,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,40.86,4.13,66.83,30.73,0,12,13,469,377,1737,1,40,2206,47.23,16.11,66.96,37.67,1,5,9,423,153,1247,1,16,1670,83.31,65.69,71.54,82.47,1,3,6,1734,323,414,0,19,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,57.13,28.64,50.29,
118,119.0,960,0.5,0.2,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,40.86,4.13,66.83,30.73,0,12,13,469,377,1737,1,40,2206,47.23,16.11,66.96,37.67,1,5,9,423,153,1247,1,16,1670,83.31,65.69,71.54,82.47,1,3,6,1734,323,414,0,19,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,57.13,28.64,50.29,
119,119.1,960,0.5,0.2,0.4,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,40.86,4.13,66.83,30.73,0,12,13,469,377,1737,1,40,2206,47.23,16.11,66.96,37.67,1,5,9,423,153,1247,1,16,1670,83.31,65.69,71.54,82.47,1,3,6,1734,323,414,0,19,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,57.13,28.64,50.29,
105,116.1,960,0.5,0.01,0.6,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,38.66,5.03,65.45,28.23,0,11,13,412,301,1794,0,41,2206,40.88,11.08,66.29,29.8,1,7,9,315,129,1355,1,14,1670,83.31,65.69,71.54,82.47,1,3,6,1734,323,414,0,19,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,54.28,27.27,46.83,
110,116.0,960,0.5,0.05,0.6,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,38.66,5.03,65.45,28.23,0,11,13,412,301,1794,0,41,2206,40.88,11.08,66.29,29.8,1,7,9,315,129,1355,1,14,1670,83.31,65.69,71.54,82.47,1,3,6,1734,323,414,0,19,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,54.28,27.27,46.83,
115,116.0,960,0.5,0.1,0.6,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,38.66,5.03,65.45,28.23,0,11,13,412,301,1794,0,41,2206,40.88,11.08,66.29,29.8,1,7,9,315,129,1355,1,14,1670,83.31,65.69,71.54,82.47,1,3,6,1734,323,414,0,19,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,54.28,27.27,46.83,
120,115.7,960,0.5,0.2,0.6,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,38.66,5.03,65.45,28.23,0,11,13,412,301,1794,0,41,2206,40.88,11.08,66.29,29.8,1,7,9,315,129,1355,1,14,1670,83.31,65.69,71.54,82.47,1,3,6,1734,323,414,0,19,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,54.28,27.27,46.83,
75,116.3,960,0.1,0.01,0.6,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,34.69,-0.5,62.54,24.15,0,11,13,353,364,1853,0,50,2206,44.32,15.99,68.78,33.68,1,7,9,356,88,1314,1,10,1670,83.5,66.11,71.51,82.74,1,3,6,1745,325,403,0,21,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,54.17,27.2,46.86,
80,116.0,960,0.1,0.05,0.6,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,34.69,-0.5,62.54,24.15,0,11,13,353,364,1853,0,50,2206,44.32,15.99,68.78,33.68,1,7,9,356,88,1314,1,10,1670,83.5,66.11,71.51,82.74,1,3,6,1745,325,403,0,21,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,54.17,27.2,46.86,
85,116.1,960,0.3,0.01,0.6,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,34.33,-0.95,63.43,23.81,0,11,13,348,369,1858,0,51,2206,44.32,15.99,68.78,33.68,1,7,9,356,88,1314,1,10,1670,83.5,66.11,71.51,82.74,1,3,6,1745,325,403,0,21,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,54.05,27.05,46.74,
90,116.2,960,0.3,0.05,0.6,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,34.33,-0.95,63.43,23.81,0,11,13,348,369,1858,0,51,2206,44.32,15.99,68.78,33.68,1,7,9,356,88,1314,1,10,1670,83.5,66.11,71.51,82.74,1,3,6,1745,325,403,0,21,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,54.05,27.05,46.74,
95,116.0,960,0.3,0.1,0.6,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,34.33,-0.95,63.43,23.81,0,11,13,348,369,1858,0,51,2206,44.32,15.99,68.78,33.68,1,7,9,356,88,1314,1,10,1670,83.5,66.11,71.51,82.74,1,3,6,1745,325,403,0,21,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,54.05,27.05,46.74,
100,116.0,960,0.3,0.2,0.6,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,34.33,-0.95,63.43,23.81,0,11,13,348,369,1858,0,51,2206,44.32,15.99,68.78,33.68,1,7,9,356,88,1314,1,10,1670,83.5,66.11,71.51,82.74,1,3,6,1745,325,403,0,21,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,54.05,27.05,46.74,
1,109.0,640,0.1,0.01,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,30.97,-0.63,64.51,18.69,0,13,13,255,268,1951,1,18,2206,36.86,8.74,61.52,26.02,0,6,9,268,122,1402,0,27,1670,74.44,36.59,66.63,71.68,1,3,6,1724,938,424,0,14,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,47.42,14.9,38.8,
6,107.1,640,0.1,0.05,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,30.97,-0.63,64.51,18.69,0,13,13,255,268,1951,1,18,2206,36.86,8.74,61.52,26.02,0,6,9,268,122,1402,0,27,1670,74.44,36.59,66.63,71.68,1,3,6,1724,938,424,0,14,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,47.42,14.9,38.8,
2,106.3,640,0.1,0.01,0.2,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,30.77,-0.77,64.45,18.43,0,13,13,251,267,1955,1,17,2206,37.05,9.1,61.63,26.1,0,6,9,268,116,1402,0,25,1670,74.37,36.45,66.58,71.63,1,3,6,1723,940,425,0,15,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,47.4,14.93,38.72,
7,106.4,640,0.1,0.05,0.2,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,30.77,-0.77,64.45,18.43,0,13,13,251,267,1955,1,17,2206,37.05,9.1,61.63,26.1,0,6,9,268,116,1402,0,25,1670,74.37,36.45,66.58,71.63,1,3,6,1723,940,425,0,15,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,47.4,14.93,38.72,
4,102.5,640,0.1,0.01,0.4,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,28.77,2.22,64.73,15.71,0,13,13,201,152,2005,0,6,2206,30.37,6.47,63.84,18.05,0,8,9,172,64,1498,0,13,1670,82.96,64.8,66.59,81.93,1,3,6,1714,322,434,0,14,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,47.37,24.5,38.56,
9,102.0,640,0.1,0.05,0.4,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,28.77,2.22,64.73,15.71,0,13,13,201,152,2005,0,6,2206,30.37,6.47,63.84,18.05,0,8,9,172,64,1498,0,13,1670,82.96,64.8,66.59,81.93,1,3,6,1714,322,434,0,14,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,47.37,24.5,38.56,
14,130.7,640,0.3,0.01,0.4,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,27.37,-0.63,65.49,14.35,0,13,13,186,200,2020,0,6,2206,30.37,6.47,63.84,18.05,0,8,9,172,64,1498,0,13,1670,82.9,64.71,66.6,81.88,1,3,6,1713,323,435,0,15,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,46.88,23.52,38.09,
19,128.6,640,0.3,0.05,0.4,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,27.37,-0.63,65.49,14.35,0,13,13,186,200,2020,0,6,2206,30.37,6.47,63.84,18.05,0,8,9,172,64,1498,0,13,1670,82.9,64.71,66.6,81.88,1,3,6,1713,323,435,0,15,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,46.88,23.52,38.09,
24,101.8,640,0.3,0.1,0.4,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,27.37,-0.63,65.49,14.35,0,13,13,186,200,2020,0,6,2206,30.37,6.47,63.84,18.05,0,8,9,172,64,1498,0,13,1670,82.9,64.71,66.6,81.88,1,3,6,1713,323,435,0,15,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,46.88,23.52,38.09,
29,101.9,640,0.3,0.2,0.4,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,27.37,-0.63,65.49,14.35,0,13,13,186,200,2020,0,6,2206,30.37,6.47,63.84,18.05,0,8,9,172,64,1498,0,13,1670,82.9,64.71,66.6,81.88,1,3,6,1713,323,435,0,15,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,46.88,23.52,38.09,
3,102.9,640,0.1,0.01,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,27.73,1.04,64.52,15.16,0,13,13,195,172,2011,0,13,2206,34.09,7.01,61.43,22.47,0,8,9,225,108,1445,0,20,1670,74.37,36.45,66.58,71.63,1,3,6,1723,940,425,0,15,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,45.4,14.83,36.42,
8,102.9,640,0.1,0.05,0.3,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,27.73,1.04,64.52,15.16,0,13,13,195,172,2011,0,13,2206,34.09,7.01,61.43,22.47,0,8,9,225,108,1445,0,20,1670,74.37,36.45,66.58,71.63,1,3,6,1723,940,425,0,15,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,45.4,14.83,36.42,
11,138.2,640,0.3,0.01,0.1,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,24.45,-1.13,65.75,11.78,0,13,13,149,174,2057,0,7,2206,34.09,7.01,61.43,22.47,0,8,9,225,108,1445,0,20,1670,74.43,36.55,66.6,71.67,1,3,6,1724,939,424,0,14,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,44.32,14.14,35.31,
12,135.2,640,0.3,0.01,0.2,0.05,0.05,140,20,120,10,0.3,1,1,200,16,MOG2,40,50,60,30,0.8,True,24.45,-1.13,65.75,11.78,0,13,13,149,174,2057,0,7,2206,34.09,7.01,61.43,22.47,0,8,9,225,108,1445,0,20,1670,74.43,36.55,66.6,71.67,1,3,6,1724,939,424,0,14,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,,0.503,0.0,2,0,44.32,14.14,35.31,
