trial,elapsed_s,relink_iou_thresh,relink_dist_thresh,iou_match_threshold,lost_frames_before_gmm,gmm_max_lost,gmm_search_pad,gmm_min_blob_area,gmm_max_lifetime,gmm_history,gmm_var_threshold,gmm_downscale,conf_threshold,imgsz,fps_multiply,bg_subtractor,edge_margin,edge_search_pad,edge_kill_margin,track_high_thresh,track_low_thresh,new_track_thresh,track_buffer,match_thresh,proximity_thresh,appearance_thresh,with_reid,gmc_method,fuse_score,gt1_HOTA,gt1_MOTA,gt1_MOTP,gt1_IDF1,gt1_MT,gt1_ML,gt1_GT_tracks,gt1_TP,gt1_FP,gt1_FN,gt1_IDS,gt1_Frag,gt1_GT_dets,gt2_HOTA,gt2_MOTA,gt2_MOTP,gt2_IDF1,gt2_MT,gt2_ML,gt2_GT_tracks,gt2_TP,gt2_FP,gt2_FN,gt2_IDS,gt2_Frag,gt2_GT_dets,gt3_HOTA,gt3_MOTA,gt3_MOTP,gt3_IDF1,gt3_MT,gt3_ML,gt3_GT_tracks,gt3_TP,gt3_FP,gt3_FN,gt3_IDS,gt3_Frag,gt3_GT_dets,gt1_vec_angle_diff,gt1_vec_conf_gt,gt1_vec_conf_pred,gt1_vec_n_gt,gt1_vec_n_pred,gt2_vec_angle_diff,gt2_vec_conf_gt,gt2_vec_conf_pred,gt2_vec_n_gt,gt2_vec_n_pred,gt3_vec_angle_diff,gt3_vec_conf_gt,gt3_vec_conf_pred,gt3_vec_n_gt,gt3_vec_n_pred,avg_HOTA,avg_MOTA,avg_IDF1,avg_vec_angle_diff
340,415.8,0.05,80.0,0.1,0,20,60,25,20,200,16.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,61.84,-11.74,65.92,57.11,0,7,13,1640,1897,566,2,72,2206,55.84,-3.11,70.27,48.64,1,2,9,815,866,855,1,24,1670,64.05,-16.85,73.57,58.91,1,1,6,1798,2158,350,2,30,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,61.21,0.503,1.0,2,1,60.58,-10.57,54.89,61.21
484,246.3,0.1,160.0,0.35,0,20,60,50,60,100,32.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,62.32,-8.84,65.87,57.68,1,7,13,1636,1831,570,0,71,2206,55.84,-3.05,70.04,48.56,1,2,9,812,862,858,1,22,1670,64.11,-15.92,73.61,58.99,1,1,6,1790,2131,358,1,31,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,57.13,0.503,1.0,2,1,60.76,-9.27,55.08,57.13
120,444.5,0.2,160.0,0.35,0,20,60,50,40,400,16.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,60.85,-15.73,66.14,55.85,0,7,13,1615,1962,591,0,75,2206,56.39,-0.48,70.29,49.41,1,2,9,819,826,851,1,25,1670,64.12,-15.92,73.58,58.99,1,1,6,1790,2131,358,1,30,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,55.54,0.503,1.0,2,1,60.45,-10.71,54.75,55.54
196,445.7,0.1,80.0,0.1,1,20,60,25,40,400,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,74.01,47.14,65.3,73.25,0,7,13,1595,554,611,1,87,2206,66.34,39.82,69.17,62.48,1,2,9,836,170,834,1,26,1670,84.43,68.06,73.45,84.01,1,1,6,1800,337,348,1,28,2148,,1.0,0.0,1,0,,1.0,0.0,1,0,54.89,0.503,1.0,2,1,74.93,51.67,73.25,54.89
34,259.5,0.1,160.0,0.1,1,20,140,25,60,400,32.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,74.99,48.59,65.26,74.04,0,7,13,1617,545,589,0,73,2206,65.12,37.49,69.38,60.98,1,3,9,815,188,855,1,27,1670,85.63,71.46,73.49,85.44,1,1,6,1796,260,352,1,30,2148,11.02,1.0,1.0,1,1,119.52,1.0,1.0,1,1,4.08,0.503,0.4708,2,2,75.25,52.51,73.49,44.87
498,262.0,0.2,80.0,0.1,1,20,140,10,60,400,8.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,74.0,46.06,65.26,73.1,1,7,13,1617,601,589,0,84,2206,58.73,17.25,69.27,52.95,1,3,9,777,488,893,1,33,1670,77.07,45.07,73.5,75.3,1,1,6,1796,826,352,2,28,2148,11.02,1.0,1.0,1,1,49.14,1.0,1.0,1,1,70.95,0.503,1.0,2,1,69.93,36.13,67.12,43.7
29,261.6,0.05,80.0,0.35,1,20,140,10,20,400,8.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,74.0,46.06,65.26,73.1,1,7,13,1617,601,589,0,84,2206,58.51,16.35,69.25,52.74,1,3,9,779,505,891,1,35,1670,76.98,44.74,73.5,75.19,1,1,6,1796,833,352,2,28,2148,11.02,1.0,1.0,1,1,49.14,1.0,1.0,1,1,70.95,0.503,1.0,2,1,69.83,35.72,67.01,43.7
160,259.2,0.05,160.0,0.1,3,20,100,25,40,400,32.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,71.95,45.47,65.29,71.59,0,7,13,1516,513,690,0,117,2206,61.64,34.01,69.52,57.77,0,4,9,753,184,917,1,51,1670,82.45,63.55,73.57,81.88,1,2,6,1767,401,381,1,34,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.99,0.503,1.0,2,1,72.01,47.68,70.41,38.5
297,259.9,0.1,120.0,0.1,3,20,100,25,20,400,32.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,71.92,45.42,65.29,71.59,0,7,13,1516,513,690,1,117,2206,61.61,33.89,69.55,57.83,0,4,9,755,186,915,3,51,1670,82.45,63.55,73.57,81.88,1,2,6,1767,401,381,1,34,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.99,0.503,1.0,2,1,71.99,47.62,70.43,38.5
474,397.9,0.2,160.0,0.1,1,20,140,10,20,100,8.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,74.49,48.1,65.3,73.63,0,7,13,1597,535,609,1,79,2206,63.47,34.01,69.42,58.87,1,3,9,788,219,882,1,27,1670,85.38,70.67,73.5,85.11,1,1,6,1797,278,351,1,28,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.93,0.503,1.0,2,1,74.45,50.93,72.54,38.48
408,416.3,0.2,160.0,0.1,3,20,60,25,20,200,8.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,72.13,46.46,65.32,72.06,0,7,13,1522,496,684,1,125,2206,61.26,32.4,69.66,57.08,0,3,9,750,208,920,1,47,1670,84.0,67.92,73.61,83.65,1,2,6,1762,303,386,0,33,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.92,0.503,1.0,2,1,72.46,48.93,70.93,38.47
204,416.6,0.1,120.0,0.2,3,20,60,25,20,200,8.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,72.13,46.46,65.32,72.06,0,7,13,1522,496,684,1,125,2206,61.24,32.28,69.68,57.14,0,3,9,752,210,918,3,47,1670,83.99,67.88,73.61,83.63,1,2,6,1762,304,386,0,33,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.92,0.503,1.0,2,1,72.45,48.87,70.94,38.47
366,416.7,0.05,80.0,0.1,3,20,60,10,60,200,8.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,72.12,46.46,65.32,72.01,0,7,13,1519,494,687,0,124,2206,61.21,31.62,69.7,57.13,0,3,9,759,228,911,3,48,1670,84.0,67.92,73.61,83.65,1,2,6,1762,303,386,0,33,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.92,0.503,1.0,2,1,72.44,48.67,70.93,38.47
491,251.6,0.05,120.0,0.2,3,20,60,50,20,200,16.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,73.47,49.86,65.13,73.47,0,7,13,1530,429,676,1,115,2206,60.65,30.66,69.66,56.46,0,3,9,749,234,921,3,49,1670,83.99,67.88,73.61,83.63,1,2,6,1762,304,386,0,33,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.89,0.503,1.0,2,1,72.7,49.47,71.19,38.45
262,247.0,0.05,220.0,0.1,3,20,60,50,20,100,32.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,73.5,50.68,65.28,73.64,0,7,13,1520,402,686,0,120,2206,61.64,34.55,69.63,57.61,0,4,9,742,164,928,1,47,1670,82.9,64.85,73.58,82.38,1,2,6,1765,372,383,0,34,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.88,0.503,1.0,2,1,72.68,50.03,71.21,38.45
217,416.5,0.2,120.0,0.1,3,20,60,10,20,200,16.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,72.66,47.42,65.35,72.5,0,7,13,1528,481,678,1,117,2206,61.34,32.57,69.72,57.32,0,3,9,754,207,916,3,48,1670,84.02,68.02,73.59,83.69,1,2,6,1763,302,385,0,34,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.88,0.503,1.0,2,1,72.67,49.34,71.17,38.45
383,414.8,0.2,80.0,0.1,3,20,60,10,60,200,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,72.09,46.74,65.52,71.97,0,7,13,1507,475,699,1,122,2206,61.77,34.19,69.58,57.79,0,4,9,751,178,919,2,47,1670,84.09,68.11,73.57,83.74,1,2,6,1764,301,384,0,33,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.88,0.503,1.0,2,1,72.65,49.68,71.17,38.45
136,396.6,0.05,220.0,0.1,3,20,100,10,60,100,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,72.72,48.73,65.41,72.66,0,7,13,1503,428,703,0,119,2206,61.62,34.79,69.48,57.63,0,4,9,740,158,930,1,48,1670,83.32,66.01,73.54,82.91,1,2,6,1768,349,380,1,34,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.88,0.503,1.0,2,1,72.55,49.84,71.07,38.45
403,446.7,0.2,80.0,0.1,3,20,100,50,60,400,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,72.51,47.64,65.42,72.43,0,7,13,1516,464,690,1,120,2206,62.66,36.59,69.35,59.19,0,4,9,765,150,905,4,50,1670,82.37,63.22,73.54,81.77,1,2,6,1769,410,379,1,33,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.88,0.503,1.0,2,1,72.51,49.15,71.13,38.45
305,418.7,0.05,220.0,0.35,3,20,100,25,60,200,16.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,73.07,48.46,65.25,72.94,0,7,13,1532,463,674,0,115,2206,61.6,34.31,69.69,57.55,0,4,9,743,169,927,1,47,1670,82.33,63.27,73.57,81.77,1,2,6,1767,407,381,1,35,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.88,0.503,1.0,2,1,72.33,48.68,70.75,38.45
76,445.9,0.2,120.0,0.2,3,20,100,25,60,400,16.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,72.34,46.15,65.4,71.97,0,7,13,1524,505,682,1,112,2206,61.71,34.25,69.65,57.91,0,4,9,752,175,918,5,48,1670,82.43,63.5,73.56,81.86,1,2,6,1767,402,381,1,34,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.88,0.503,1.0,2,1,72.16,47.97,70.58,38.45
488,250.8,0.2,160.0,0.35,3,20,60,25,60,200,16.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,71.9,45.65,65.32,71.63,0,7,13,1511,502,695,2,118,2206,60.22,29.82,69.61,55.73,0,4,9,737,238,933,1,47,1670,83.99,67.88,73.61,83.63,1,2,6,1762,304,386,0,33,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.89,0.503,1.0,2,1,72.04,47.78,70.33,38.45
249,259.9,0.05,160.0,0.1,3,20,100,50,60,400,16.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,71.45,44.65,65.4,71.2,0,7,13,1508,522,698,1,124,2206,60.73,30.6,69.66,56.37,0,3,9,748,236,922,1,47,1670,82.39,63.36,73.6,81.79,1,2,6,1765,403,383,1,33,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.89,0.503,1.0,2,1,71.52,46.2,69.79,38.45
261,259.8,0.1,220.0,0.35,3,20,100,25,20,400,16.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,71.65,45.33,65.32,71.53,0,7,13,1515,515,691,0,128,2206,61.24,33.59,69.63,57.09,0,4,9,737,175,933,1,47,1670,80.28,57.03,73.6,79.29,1,2,6,1765,539,383,1,33,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,65.89,0.503,1.0,2,1,71.06,45.32,69.3,38.45
86,397.9,0.05,220.0,0.2,3,20,100,25,20,100,16.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,73.67,50.68,65.29,73.73,0,7,13,1527,409,679,0,116,2206,61.29,34.13,69.55,57.35,0,4,9,739,168,931,1,51,1670,83.14,65.55,73.58,82.69,1,2,6,1765,356,383,1,34,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,64.91,0.503,1.0,2,1,72.7,50.12,71.26,37.96
113,446.3,0.05,220.0,0.2,0,20,140,50,20,400,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,61.67,-11.74,65.79,57.05,0,7,13,1637,1896,569,0,81,2206,56.13,-0.78,70.03,49.03,1,3,9,809,821,861,1,24,1670,63.79,-17.27,73.66,58.59,1,1,6,1779,2146,369,4,28,2148,9.56,1.0,1.0,1,1,,1.0,0.0,1,0,64.95,0.503,1.0,2,1,60.53,-9.93,54.89,37.26
439,447.9,0.05,220.0,0.2,0,20,140,10,20,400,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,60.56,-16.41,65.93,55.66,0,7,13,1612,1974,594,0,83,2206,56.42,-0.24,69.8,49.44,1,3,9,818,821,852,1,25,1670,63.79,-17.27,73.66,58.59,1,1,6,1779,2146,369,4,28,2148,9.56,1.0,1.0,1,1,,1.0,0.0,1,0,64.95,0.503,1.0,2,1,60.26,-11.31,54.56,37.26
450,447.9,0.2,160.0,0.35,0,20,140,10,60,400,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,60.56,-16.41,65.93,55.66,0,7,13,1612,1974,594,0,83,2206,55.93,-2.75,69.86,49.0,1,3,9,824,869,846,1,30,1670,61.46,-34.45,73.55,55.51,1,1,6,1800,2537,348,3,28,2148,9.56,1.0,1.0,1,1,,1.0,0.0,1,0,63.95,0.503,0.9981,2,2,59.32,-17.87,53.39,36.76
313,416.6,0.05,220.0,0.2,0,20,140,25,60,200,16.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,61.94,-11.38,65.91,57.19,0,7,13,1641,1892,565,0,72,2206,55.31,-3.17,70.14,47.98,1,3,9,794,846,876,1,24,1670,64.04,-15.41,73.68,58.95,1,1,6,1777,2104,371,4,30,2148,9.49,1.0,1.0,1,1,,1.0,0.0,1,0,62.96,0.503,1.0,2,1,60.43,-9.99,54.71,36.23
62,259.8,0.2,120.0,0.2,0,20,140,10,40,400,32.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,60.62,-16.86,66.05,55.62,0,7,13,1615,1986,591,1,77,2206,55.95,-2.69,70.24,48.91,1,3,9,821,866,849,0,28,1670,64.2,-15.08,73.62,59.16,1,1,6,1788,2109,360,3,31,2148,9.4,1.0,1.0,1,1,,1.0,0.0,1,0,62.96,0.503,1.0,2,1,60.26,-11.54,54.56,36.18
141,260.8,0.05,220.0,0.1,0,20,140,10,20,400,32.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,60.62,-16.86,66.05,55.62,0,7,13,1615,1986,591,1,77,2206,55.63,-1.98,70.21,48.52,1,3,9,802,834,868,1,27,1670,64.17,-14.85,73.69,59.1,1,1,6,1780,2096,368,3,30,2148,9.4,1.0,1.0,1,1,,1.0,0.0,1,0,62.96,0.503,1.0,2,1,60.14,-11.23,54.41,36.18
257,415.9,0.05,120.0,0.2,0,20,100,25,40,200,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,62.62,-7.71,65.79,58.24,1,7,13,1656,1825,550,1,78,2206,55.59,-3.59,70.18,48.33,1,3,9,809,869,861,0,25,1670,64.53,-13.87,73.55,59.49,1,1,6,1795,2092,353,1,29,2148,9.56,1.0,1.0,1,1,,1.0,0.0,1,0,62.77,0.503,1.0,2,1,60.91,-8.39,55.35,36.16
274,398.2,0.2,220.0,0.2,0,20,100,25,40,100,16.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,61.39,-12.15,65.94,56.52,0,7,13,1608,1876,598,0,73,2206,55.15,-2.87,70.1,47.86,1,3,9,788,835,882,1,26,1670,64.32,-14.66,73.67,59.2,1,1,6,1786,2100,362,1,28,2148,9.49,1.0,1.0,1,1,,1.0,0.0,1,0,62.77,0.503,1.0,2,1,60.29,-9.89,54.53,36.13
389,247.8,0.05,220.0,0.1,0,20,140,50,20,100,32.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,62.13,-9.38,65.9,57.44,0,7,13,1628,1835,578,0,71,2206,55.85,-1.2,69.93,48.58,1,3,9,798,817,872,1,22,1670,64.24,-14.8,73.68,59.12,1,1,6,1782,2098,366,2,28,2148,9.4,1.0,1.0,1,1,,1.0,0.0,1,0,62.77,0.503,1.0,2,1,60.74,-8.46,55.05,36.09
46,259.3,0.1,120.0,0.2,0,20,100,10,60,400,32.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,60.43,-18.09,66.05,55.37,0,7,13,1615,2013,591,1,77,2206,55.8,-3.17,70.22,48.67,1,3,9,817,870,853,0,27,1670,64.36,-14.71,73.59,59.3,1,1,6,1794,2109,354,1,30,2148,9.4,1.0,1.0,1,1,,1.0,0.0,1,0,62.62,0.503,1.0,2,1,60.2,-11.99,54.45,36.01
126,247.7,0.05,160.0,0.1,0,20,60,10,60,100,32.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,60.57,-15.0,66.17,55.68,0,7,13,1593,1923,613,1,81,2206,55.06,-5.21,70.09,47.63,1,2,9,799,886,871,0,25,1670,64.14,-15.69,73.63,59.04,1,1,6,1790,2126,358,1,31,2148,9.4,1.0,1.0,1,1,,1.0,0.0,1,0,62.14,0.503,1.0,2,1,59.92,-11.97,54.12,35.77
334,397.4,0.1,120.0,0.1,0,20,60,50,20,100,16.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,61.6,-11.33,65.82,56.72,0,7,13,1609,1858,597,1,69,2206,55.97,-2.57,70.12,48.77,1,2,9,815,857,855,1,23,1670,64.14,-15.69,73.6,59.04,1,1,6,1790,2126,358,1,31,2148,9.49,1.0,1.0,1,1,,1.0,0.0,1,0,61.36,0.503,1.0,2,1,60.57,-9.86,54.84,35.42
348,400.7,0.05,80.0,0.1,0,20,60,10,20,100,16.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,60.86,-15.05,66.03,55.92,0,7,13,1609,1940,597,1,76,2206,55.15,-4.85,70.02,47.89,1,2,9,804,884,866,1,27,1670,60.15,-43.72,73.61,53.82,1,1,6,1798,2735,350,2,30,2148,9.49,1.0,1.0,1,1,,1.0,0.0,1,0,61.36,0.503,1.0,2,1,58.72,-21.21,52.54,35.42
276,416.7,0.05,160.0,0.1,1,20,140,10,60,200,16.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,75.9,51.18,65.27,75.14,0,7,13,1628,499,578,0,73,2206,64.16,34.61,69.42,59.64,1,3,9,806,227,864,1,25,1670,83.5,65.78,73.5,83.05,1,1,6,1793,377,355,3,30,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.83,0.503,1.0,2,1,74.52,50.52,72.61,34.42
53,446.7,0.2,80.0,0.2,1,20,140,10,60,400,16.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,75.03,49.05,65.37,74.32,0,7,13,1625,542,581,1,81,2206,64.98,36.59,69.47,60.79,1,3,9,821,210,849,0,28,1670,85.38,70.86,73.49,85.22,1,1,6,1793,267,355,4,29,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.76,0.503,1.0,2,1,75.13,52.17,73.44,34.39
186,399.3,0.1,80.0,0.35,1,20,100,25,60,100,8.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,74.65,48.73,65.3,73.83,0,7,13,1594,518,612,1,79,2206,63.78,34.43,69.4,59.26,1,3,9,795,218,875,2,26,1670,77.01,44.69,73.49,75.2,1,1,6,1800,839,348,1,28,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.76,0.503,1.0,2,1,71.81,42.62,69.43,34.39
343,396.9,0.05,120.0,0.35,1,20,140,10,40,100,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,75.08,50.27,65.29,74.32,0,7,13,1586,476,620,1,77,2206,64.6,36.41,69.31,60.22,1,3,9,803,194,867,1,25,1670,80.6,57.08,73.48,79.63,1,1,6,1794,564,354,4,29,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.67,0.503,1.0,2,1,73.43,47.92,71.39,34.34
374,246.7,0.1,220.0,0.1,1,20,140,50,20,100,16.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,75.71,51.72,65.36,74.98,0,7,13,1596,455,610,0,74,2206,64.15,36.77,69.38,59.62,1,3,9,779,164,891,1,24,1670,76.88,44.46,73.53,75.07,1,1,6,1795,839,353,1,29,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,72.25,44.32,69.89,34.34
292,247.6,0.1,160.0,0.2,1,20,140,50,60,100,16.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,75.71,51.72,65.36,74.98,0,7,13,1596,455,610,0,74,2206,63.91,35.21,69.36,59.35,1,3,9,789,200,881,1,25,1670,76.88,44.46,73.53,75.07,1,1,6,1795,839,353,1,29,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,72.17,43.8,69.8,34.34
350,246.8,0.05,120.0,0.35,1,20,140,50,20,100,16.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,75.69,51.68,65.36,74.98,0,7,13,1596,455,610,1,74,2206,63.91,35.21,69.36,59.35,1,3,9,789,200,881,1,25,1670,76.79,44.13,73.53,74.96,1,1,6,1795,846,353,1,29,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.65,0.503,1.0,2,1,72.13,43.67,69.76,34.34
137,412.9,0.2,80.0,0.2,1,20,100,50,20,200,32.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,76.24,52.9,65.4,75.62,0,7,13,1610,442,596,1,73,2206,66.05,39.4,69.16,61.93,1,3,9,823,165,847,0,23,1670,86.15,72.58,73.42,85.98,1,1,6,1803,243,345,1,28,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.6,0.503,1.0,2,1,76.15,54.96,74.51,34.31
92,415.5,0.1,120.0,0.35,1,20,100,10,40,200,16.0,1.0,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,75.87,51.13,65.27,75.14,0,7,13,1628,499,578,1,73,2206,64.37,35.15,69.49,59.81,1,3,9,806,219,864,0,24,1670,83.77,66.25,73.46,83.24,1,1,6,1801,378,347,0,29,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.56,0.503,1.0,2,1,74.67,50.84,72.73,34.29
96,259.0,0.1,120.0,0.2,1,20,100,10,20,400,32.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,73.67,44.97,65.34,72.49,0,7,13,1598,605,608,1,75,2206,65.1,37.19,69.3,60.9,1,3,9,817,196,853,0,27,1670,83.81,66.34,73.46,83.29,1,1,6,1802,377,346,0,29,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.44,0.503,1.0,2,1,74.19,49.5,72.23,34.23
119,246.8,0.1,160.0,0.35,1,20,100,10,60,100,16.0,0.5,0.05,1280,1,MOG2,40,50,60,0.1,0.01,0.2,30,0.8,0.4,0.1,False,sparseOptFlow,True,74.05,47.23,65.37,73.01,0,7,13,1574,532,632,0,76,2206,62.87,32.28,69.37,58.05,1,3,9,781,240,889,2,25,1670,76.98,44.65,73.51,75.16,1,1,6,1799,840,349,0,29,2148,11.02,1.0,1.0,1,1,,1.0,0.0,1,0,57.21,0.503,1.0,2,1,71.3,41.39,68.74,34.12
